"","id","film","revenue","budget","language","popularity","runtime","vote.average","vote.count","tagline","release.date","genres","certification","gender","actor.name"
"589",11368,"Blood Simple",3851855,1500000,"en",7.765,97,7.4,636,"Breaking up is hard to do.","1984-09-07","[80, 18, 53]","R",1,"Frances McDormand"
"590",11031,"This Is Spinal Tap",4736202,2500000,"en",12.912,82,7.6,805,"Prepare to crank those amps up to eleven","1984-05-04","[35, 10402]","R",2,"Michael McKean"
"591",14052,"Revenge of the Nerds",0,0,"en",7.258,90,6.5,388,"The time has come for REVENGE OF THE NERDS","1984-07-20","[35]","R",2,"Anthony Edwards"
"592",157,"Star Trek III: The Search for Spock",8.7e+07,18000000,"en",7.181,105,6.6,739,"A dying planet. A fight for life.","1984-06-01","[878, 28, 12, 53]","PG",2,"DeForest Kelley"
"593",11884,"The Last Starfighter",28733290,15000000,"en",8.392,101,6.5,382,"He didn't find his dreams... his dreams found him.","1984-07-13","[28, 12, 878]","PG",1,"Catherine Mary Stewart"
"594",1885,"The Karate Kid",90815558,8000000,"en",13.969,126,7,2024,"Only the 'Old One' could teach him the secrets of the masters.","1984-06-22","[18, 28]","PG",2,"Pat Morita"
"595",11950,"Cannonball Run II",28078073,0,"en",6.867,108,5.4,149,"The popcorn's in the lobby. The nuts are on the screen.","1984-06-29","[28, 35]","PG",2,"Dom DeLuise"
"596",8833,"Double Trouble",0,0,"it",6.695,99,6.9,282,"","1984-10-19","[28, 35]","PG",2,"Bud Spencer"
"597",13820,"Repo Man",2300000,1500000,"en",6.08,92,6.7,281,"It’s 4 a.m. Do you know where your car is?","1984-02-20","[35, 878]","R",2,"Emilio Estevez"
"598",10823,"Children of the Corn",1.4e+07,800000,"en",7.9,93,5.7,489,"In their world adults are not allowed... to live.","1984-03-09","[27, 53]","R",1,"Linda Hamilton"
"599",11393,"The Natural",47951979,28000000,"en",6.877,137,7,305,"He lived for a dream that wouldn't die.","1984-05-11","[18]","PG",2,"Robert Duvall"
"600",24264,"Sheena",5778353,25000000,"en",5.375,117,5.3,59,"Part animal. Part legend. All woman.","1984-08-17","[28, 12, 35, 14, 878]","PG",2,"Ted Wass"
"601",105,"Back to the Future",381109762,19000000,"en",26.943,116,8.3,12421,"He's the only kid ever to get into trouble before he was born.","1985-07-03","[12, 35, 878, 10751]","PG",2,"Christopher Lloyd"
"602",707,"A View to a Kill",152427960,30000000,"en",13.452,131,6.2,977,"Has James Bond finally met his match?","1985-05-24","[28, 12, 53]","PG",2,"Christopher Walken"
"603",1369,"Rambo: First Blood Part II",300400432,44000000,"en",15.045,96,6.5,1960,"What most people call hell, he calls home.","1985-05-21","[28, 12, 53, 10752]","R",2,"Richard Crenna"
"604",9355,"Mad Max Beyond Thunderdome",36230219,10000000,"en",13.994,107,6.1,1512,"Two men enter. One man leaves.","1985-06-29","[28, 12, 878]","PG-13",1,"Tina Turner"
"605",10957,"The Black Cauldron",21288692,25000000,"en",11.439,80,6.5,634,"Hidden by darkness. Guarded by witches. Discovered by a boy. Stolen by a king. Whoever owns it will rule the world. Or destroy it.","1985-07-24","[12, 16, 10751]","PG",1,"Susan Sheridan"
"606",10372,"Ewoks: The Battle for Endor",0,0,"en",9.404,100,5.2,109,"An adventure on a world beyond the stars.","1985-11-24","[12, 10751, 10770]","",2,"Wilford Brimley"
"607",2108,"The Breakfast Club",51525171,1000000,"en",15.229,98,7.8,4992,"They only met once, but it changed their lives forever.","1985-02-15","[35, 18]","R",1,"Molly Ringwald"
"608",10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge",29999213,3000000,"en",10.771,87,5.8,901,"Someone is coming back to Elm Street!","1985-10-31","[27]","R",2,"Mark Patton"
"609",11418,"National Lampoon's European Vacation",49364621,0,"en",7.446,95,6.1,441,"For over two thousand years, Europe has survived many great disasters. Now for the real test. Chevy Chase & his family are coming from America!","1985-07-25","[12, 35, 10749]","PG-13",1,"Beverly D'Angelo"
"610",11645,"Ran",4069653,11500000,"ja",10.333,160,8.1,699,"The Greatest Shakespeare Film","1985-06-01","[28, 18, 36]","R",2,"Akira Terao"
"611",9340,"The Goonies",61503218,19000000,"en",14.224,114,7.5,3311,"The pirates map, The villainous crooks, The underground caverns, The booby traps, The skeletons, The monster, The lost treasure, and the magic that is… THE GOONIES.","1985-06-07","[12, 35, 10751]","PG",2,"Josh Brolin"
"612",10999,"Commando",57500000,10000000,"en",12.736,90,6.6,1473,"Somewhere... somehow... someone's going to pay.","1985-10-03","[28, 12, 53]","R",1,"Alyssa Milano"
"613",25237,"Come and See",0,0,"ru",9.615,142,8.3,415,"A RELENTLESS MASTERPIECE...","1985-07-01","[18, 36, 10752]","NR",1,"Olga Mironova"
"614",16263,"Girls Just Want to Have Fun",0,0,"en",14.304,87,6.3,83,"Getting into trouble is easy but getting out of it is all the fun!","1985-04-12","[35, 10402, 10749, 10751]","PG",2,"Lee Montgomery"
"615",68,"Brazil",0,15000000,"en",13.399,132,7.7,1852,"It's only a state of mind.","1985-02-20","[35, 878]","R",2,"Robert De Niro"
"616",1374,"Rocky IV",300473716,31000000,"en",12.799,91,6.9,2375,"He's facing the ultimate challenge. And fighting for his life.","1985-11-21","[18]","PG",1,"Talia Shire"
"617",15196,"Clue",14643997,15000000,"en",8.623,94,7.3,762,"Seven Suspects, Six Weapons, Five Bodies and Three Endings.","1985-12-13","[35, 80, 9648, 53]","PG",2,"Tim Curry"
"618",11976,"Legend",15502112,24500000,"en",10.893,94,6.2,600,"There may never be another dawn.","1985-07-19","[12, 14]","PG",1,"Mia Sara"
"619",9056,"Police Story",0,0,"cn",9.21,101,7.4,317,"You may know the name, but the game has changed.","1985-12-14","[28, 80, 53]","PG-13",1,"Brigitte Lin"
"620",10157,"Police Academy 2: Their First Assignment",55600000,7600000,"en",11.142,87,6,776,"To protect, to serve... and make you laugh. America's funniest crimebusters are back!","1985-03-28","[35, 80]","PG-13",2,"Bubba Smith"
"621",10303,"The Jewel of the Nile",96773200,25000000,"en",9.634,106,6.2,586,"They're back again...and romancing a brand new stone.","1985-12-04","[28, 12, 35, 10749]","PG",1,"Kathleen Turner"
"622",8879,"Pale Rider",41410568,0,"en",8.069,115,7.1,505,"... and hell followed with him.","1985-06-28","[37, 10749]","R",2,"Michael Moriarty"
"623",11824,"Teen Wolf",33086611,0,"en",8.623,91,6.1,569,"He always wanted to be special... but he never expected this!","1985-08-23","[35, 14, 10749]","PG",2,"James Hampton"
"624",11864,"Enemy Mine",12303411,40000000,"en",7.722,108,6.8,467,"Enemies because they were taught to be. Survivors because they had to be.","1985-12-12","[18, 878]","PG-13",2,"Louis Gossett Jr."
"625",9731,"Friday the 13th: A New Beginning",21930418,2200000,"en",8.49,92,5.1,511,"A New Beginning to the first step in terror.","1985-03-22","[27, 53]","R",2,"John Shepherd"
"626",10328,"Cocoon",85313124,0,"en",7.693,117,6.5,671,"Beyond the innocence of youth, and the wisdom of age, lies the wonder of... Cocoon","1985-06-21","[878]","PG-13",1,"Tahnee Welch"
"627",10925,"The Return of the Living Dead",14237880,4000000,"en",9.152,91,7.3,563,"They're Back From The Grave and Ready To Party!","1985-04-25","[35, 27]","R",2,"James Karen"
"628",11257,"A Room with a View",20966644,3000000,"en",7.107,117,7,373,"","1985-12-13","[18, 10749]","R",2,"Julian Sands"
"629",606,"Out of Africa",128499205,31000000,"en",8.697,161,7.3,722,"Based on a true story.","1985-12-20","[36, 10749, 18]","PG",2,"Robert Redford"
"630",1694,"Re-Animator",2023414,900000,"en",7.802,86,7.1,578,"Herbert West has a good head on his shoulders... and another on his desk.","1985-10-18","[35, 27, 878]","NR",2,"Bruce Abbott"
"631",9626,"Red Sonja",6948633,17900000,"en",8.349,89,5.2,421,"A woman and a warrior that became a legend.","1985-04-09","[28, 12, 14]","PG-13",1,"Brigitte Nielsen"
"632",10295,"Miami Supercops",0,0,"it",7.219,95,6.5,220,"","1985-12-12","[28, 35]","PG-13",2,"Bud Spencer"
"633",9080,"Spies Like Us",60088980,22000000,"en",7.876,102,6.1,316,"With spies like these who needs enemies?","1985-12-06","[12, 35]","PG",2,"Dan Aykroyd"
"634",10843,"After Hours",10609321,4500000,"en",7.801,97,7.5,606,"When it's after midnight in New York City, you don't have to look for love, laughter and trouble. They'll all find you!","1985-09-13","[35, 53, 18]","R",1,"Rosanna Arquette"
"635",873,"The Color Purple",146292009,15000000,"en",8.831,154,7.8,852,"It's about life. It's about love. It's about us.","1985-12-18","[18]","PG-13",1,"Whoopi Goldberg"
"636",23919,"Porky's 3: Revenge",20518905,9000000,"en",7.308,92,5.1,104,"The final conflict","1985-03-22","[35]","R",2,"Wyatt Knight"
"637",9281,"Witness",68706993,12000000,"en",7.063,113,7.1,800,"A big city cop. A small country boy. They have nothing in common... but a murder.","1985-02-08","[80, 18, 10749, 53]","R",1,"Kelly McGillis"
"638",11797,"Fright Night",24922237,9000000,"en",9.398,107,7,609,"There are some very good reasons to be afraid of the dark.","1985-08-02","[27]","R",2,"William Ragsdale"
"639",526,"Ladyhawke",18432000,20000000,"en",8.092,121,7,638,"No force in Heaven will release them. No power on Earth can save them.","1985-03-27","[12, 14]","PG-13",2,"Rutger Hauer"
"640",11509,"Silverado",0,26000000,"en",7.96,127,7.1,312,"Four strangers become friends. Four friends become heros. On the road to...","1985-07-10","[28, 80, 18, 37]","PG-13",2,"Scott Glenn"
"641",679,"Aliens",183316455,18500000,"en",23.148,137,7.9,5700,"This Time It's War","1986-07-18","[28, 878, 53]","R",2,"Michael Biehn"
"642",67693,"Jocks",0,0,"en",9.41,91,4,6,"Champions aren't born ... they're made!","1986-11-14","[35]","R",1,"Mariska Hargitay"
"643",10515,"Castle in the Sky",0,0,"ja",15.624,124,8,2046,"Haunting and brilliant!","1986-08-02","[12, 14, 16, 28, 10751, 10749]","PG",1,"Mayumi Tanaka"
"644",8009,"Highlander",5900000,16000000,"en",11.605,116,6.9,1366,"There can be only one.","1986-03-07","[28, 12, 14]","R",1,"Roxanne Hart"
"645",6978,"Big Trouble in Little China",1.1e+07,25000000,"en",12.256,99,7.2,1559,"Adventure doesn't come any bigger!","1986-05-30","[28, 12, 35, 14]","PG-13",1,"Kim Cattrall"
"646",192,"The Name of the Rose",77200000,20000000,"en",9.842,130,7.4,1697,"Who, in the name of God, is getting away with murder?","1986-09-24","[18, 53, 9648]","R",2,"F. Murray Abraham"
"647",792,"Platoon",138530565,6000000,"en",14.267,120,7.7,2434,"The first casualty of war is innocence.","1986-12-19","[18, 10752, 28]","R",2,"Willem Dafoe"
"648",9994,"The Great Mouse Detective",38625550,14000000,"en",10.722,74,7,920,"London's crime-fighting ace on his most baffling case!","1986-07-02","[12, 16, 9648, 10751]","G",2,"Val Bettin"
"649",10068,"Nine 1/2 Weeks",6735922,17000000,"en",10.858,117,6,444,"They Broke Every Rule","1986-02-14","[18, 10749]","R",1,"Kim Basinger"
"650",12118,"Police Academy 3: Back in Training",43579163,0,"en",9.396,83,5.7,630,"Run for cover!","1986-03-20","[35, 80]","PG",2,"Bubba Smith"
"651",744,"Top Gun",356830601,15000000,"en",13.892,110,6.9,3618,"Up there with the best of the best.","1986-05-16","[28, 18]","PG",1,"Kelly McGillis"
"652",235,"Stand by Me",52287414,8000000,"en",15.155,89,7.9,3277,"For some, it's the last real taste of innocence, and the first real taste of life.","1986-08-08","[80, 18]","R",2,"River Phoenix"
"653",9874,"Cobra",49042224,25000000,"en",9.079,87,5.8,849,"Crime is a disease. Meet the cure.","1986-03-21","[28, 80, 53]","R",1,"Brigitte Nielsen"
"654",168,"Star Trek IV: The Voyage Home",1.33e+08,24000000,"en",10.161,119,7.2,819,"The key to saving the future can only be found in the past.","1986-11-26","[12, 878]","PG",1,"Catherine Hicks"
"655",4978,"An American Tail",84542002,9000000,"en",10.259,80,6.7,788,"Meet Fievel. In his search to find his family, he discovered America.","1986-11-21","[18, 10751, 16, 12, 10402]","G",2,"Dom DeLuise"
"656",793,"Blue Velvet",8551228,6000000,"en",12.36,120,7.7,1708,"It’s a strange world.","1986-08-01","[80, 9648, 53]","R",2,"Kyle MacLachlan"
"657",9377,"Ferris Bueller's Day Off",70136369,6000000,"en",14.228,103,7.6,2781,"One man's struggle to take it easy.","1986-06-11","[35]","PG-13",2,"Alan Ruck"
"658",244908,"Lady of the Night",0,0,"it",7.596,90,5.1,10,"","1986-02-27","[18]","PG-13",2,"Fabio Sartor"
"659",10974,"Armour of God",0,15000000,"cn",9.553,88,6.8,219,"Jackie Chan in his greatest adventure ever!","1986-08-16","[12, 28, 35]","PG-13",2,"Alan Tam"
"660",13597,"Labyrinth",12729917,25000000,"en",13.902,102,7.2,1264,"Where everything seems possible and nothing is what it seems.","1986-06-27","[12, 14, 10751]","PG",2,"David Bowie"
"661",9671,"Crocodile Dundee",328203506,5000000,"en",8.605,97,6.3,1058,"There's a little of him in all of us.","1986-09-26","[12, 35]","PG-13",1,"Linda Kozlowski"
"662",8856,"The Karate Kid Part II",115103979,13000000,"en",9.166,113,6.1,1015,"This time, the combat is real.","1986-06-18","[28, 12, 18, 10749, 10751]","PG",2,"Pat Morita"
"663",10225,"Friday the 13th Part VI: Jason Lives",19472057,3000000,"en",8.323,86,5.9,531,"Kill or be killed!","1986-08-01","[27, 9648, 53]","R",1,"Jennifer Cooke"
"664",2605,"Short Circuit",40697761,10000000,"en",9.09,98,6.5,884,"Something wonderful has happened... No. 5 is alive!","1986-05-09","[35, 878, 10751]","PG",2,"Steve Guttenberg"
"665",1857,"The Transformers: The Movie",5849647,6000000,"en",7.478,84,7,238,"Beyond good. Beyond evil. Beyond your wildest imagination.","1986-08-08","[28, 12, 16, 878, 10751]","PG",2,"Peter Cullen"
"666",11416,"The Mission",17218023,24500000,"en",8.004,126,7.4,715,"One will trust in the power of prayer. One will believe in the might of the sword.","1986-09-29","[28, 12, 18, 36]","PG",2,"Jeremy Irons"
"667",8388,"Â¡Three Amigos!",0,25000000,"en",8.185,102,6.3,506,"They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!","1986-12-12","[12, 35, 37]","PG",2,"Steve Martin"
"668",10466,"The Money Pit",54999651,10000000,"en",8.888,91,6.4,573,"For everyone who's ever been deeply in Love or deeply in debt.","1986-03-15","[35, 10749]","PG",1,"Shelley Long"
"669",11873,"The Color of Money",52293982,13800000,"en",8.565,119,6.8,663,"The Hustler isn't what he used to be. But he has the next best thing. A kid who is.","1986-10-07","[18]","R",2,"Tom Cruise"
"670",9426,"The Fly",60629159,15000000,"en",14.528,96,7.3,2262,"Be afraid. Be very afraid.","1986-08-15","[27, 878]","R",1,"Geena Davis"
"671",2099,"Raw Deal",16209459,8500000,"en",6.921,106,5.7,358,"His trigger has all the answers.","1986-06-06","[28, 80, 53]","R",1,"Kathryn Harrold"
"672",10658,"Howard the Duck",37962774,37000000,"en",7.61,110,5.2,518,"You will believe that a duck can talk.","1986-08-01","[35, 14, 878]","PG",2,"Jeffrey Jones"
"673",9542,"The Hitcher",5844868,6000000,"en",7.633,98,7,412,"Never pick-up a stranger.","1986-02-21","[27, 28, 53]","R",2,"C. Thomas Howell"
"674",10776,"Little Shop of Horrors",38748395,25000000,"en",7.137,94,6.9,809,"Don't feed the plants.","1986-12-19","[35, 27]","PG-13",1,"Ellen Greene"
"675",5143,"Hannah and Her Sisters",40084041,6400000,"en",7.828,107,7.6,523,"","1986-02-07","[35, 18]","PG-13",2,"Michael Caine"
"676",10692,"Henry: Portrait of a Serial Killer",0,111000,"en",5.937,83,6.8,316,"The shocking true story of Henry Lee Lucas.","1986-09-24","[80, 18, 27, 53]","R",0,"Tracy Arnold"
"677",10015,"Heartbreak Ridge",42724017,15000000,"en",7.532,130,6.7,496,"...the scars run deep.","1986-12-05","[28, 35, 18, 10752]","R",1,"Marsha Mason"
"678",10136,"The Golden Child",79817939,25000000,"en",7.87,94,5.8,601,"Eddie Murphy is the chosen one.","1986-12-12","[28, 12, 35, 14, 9648]","PG-13",2,"Charles Dance"
"679",14924,"Sid & Nancy",2826523,4000000,"en",8.021,114,6.9,255,"Love Kills.","1986-10-24","[18, 10402, 10749]","R",1,"Chloe Webb"
"680",9873,"F/X",20603715,0,"en",6.499,109,6.4,173,"Murder by Illusion","1986-02-07","[28, 80, 53]","R",2,"Brian Dennehy"
"681",10072,"A Nightmare on Elm Street 3: Dream Warriors",44793222,5000000,"en",3.814,96,6.6,885,"If you think you're ready for Freddy, think again!","1987-02-27","[27, 53]","R",1,"Patricia Arquette"
"682",106,"Predator",98267558,15000000,"en",18.309,107,7.4,4211,"Soon the hunt will begin.","1987-06-12","[878, 28, 12, 53]","R",2,"Carl Weathers"
"683",708,"The Living Daylights",191185897,40000000,"en",16.785,130,6.4,863,"Licensed to thrill.","1987-06-29","[28, 12, 53]","PG",1,"Maryam d'Abo"
"684",600,"Full Metal Jacket",46357676,17000000,"en",14.754,116,8.1,6043,"Vietnam can kill me, but it can’t make me care.","1987-06-26","[18, 10752]","R",2,"Adam Baldwin"
"685",88,"Dirty Dancing",213893795,6000000,"en",17.02,100,7.3,3587,"Have the time of your life.","1987-08-21","[18, 10402, 10749]","PG-13",2,"Patrick Swayze"
"686",635,"Angel Heart",17185632,17000000,"en",9.664,113,7.2,747,"Harry Angel has been hired in search for the truth. Pray he doesn't find it.","1987-03-06","[27, 9648]","R",2,"Robert De Niro"
"687",96,"Beverly Hills Cop II",299965036,20000000,"en",13.03,100,6.4,1266,"The Heat's Back On!","1987-05-18","[28, 35, 80]","R",2,"Judge Reinhold"
"688",117,"The Untouchables",76270454,25000000,"en",15.502,119,7.8,3221,"What are you prepared to do?","1987-06-03","[80, 18, 36, 53]","R",2,"Sean Connery"
"689",865,"The Running Man",38122105,27000000,"en",14.427,101,6.5,1272,"2019. A game nobody survives. This year might be the exception.","1987-11-13","[28, 878, 53]","R",2,"Richard Dawson"
"690",5548,"RoboCop",53424681,13000000,"en",15.404,102,7.2,2775,"Part man. Part machine. All cop. The future of law enforcement.","1987-07-17","[28, 878, 53]","R",NA,NA
"691",580,"Jaws: The Revenge",51881013,23000000,"en",9.489,89,3.8,504,"This time, it’s personal.","1987-07-17","[12, 53]","PG-13",2,"Lance Guest"
"692",2493,"The Princess Bride",30857814,16000000,"en",12.649,99,7.7,2740,"It's as real as the feelings you feel.","1987-09-25","[12, 35, 14, 10749, 10751]","PG",1,"Robin Wright"
"693",941,"Lethal Weapon",120207127,15000000,"en",12.232,110,7.2,2600,"If these two can learn to stand each other... the bad guys don't stand a chance.","1987-03-06","[28, 12, 35, 80, 53]","R",2,"Danny Glover"
"694",1825,"Over the Top",16057580,25000000,"en",8.223,93,6.1,822,"Some fight for money... Some fight for glory... He's fighting for his son's love.","1987-02-13","[28, 18]","PG",2,"Robert Loggia"
"695",6069,"The Witches of Eastwick",63766510,22000000,"en",8.76,118,6.4,707,"Three Beautiful Women. One Lucky Devil.","1987-06-12","[35, 18, 14, 27]","R",1,"Cher"
"696",11411,"Superman IV: The Quest for Peace",19300000,17000000,"en",9.572,90,4.4,655,"Nuclear Power. In the best hands, it is dangerous. In the hands of Lex Luthor, it is pure evil. This is Superman's greatest battle. And it is for all of us.","1987-07-23","[28, 12, 878]","PG",1,"Margot Kidder"
"697",11649,"Masters of the Universe",17336370,22000000,"en",7.6,106,5.1,382,"A battle fought in the stars. Now... comes to Earth.","1987-08-07","[28, 12, 14, 878, 53]","PG",2,"Frank Langella"
"698",10998,"Fatal Attraction",320145693,14000000,"en",9.061,119,6.8,707,"A look that led to an evening. A mistake he'll regret... FOR THE REST OF HIS LIFE.","1987-09-11","[18, 53]","R",1,"Glenn Close"
"699",10587,"Police Academy 4: Citizens on Patrol",28061343,0,"en",9.743,88,5.3,609,"On land, on sea, or in the air, no place is safe from them!","1987-04-02","[35, 80]","PG",2,"Bubba Smith"
"700",957,"Spaceballs",38119483,22700000,"en",15.504,96,6.8,1724,"May the schwartz be with you","1987-06-24","[35, 878]","PG",2,"Rick Moranis"
"701",11548,"*batteries not included",65088797,0,"en",7.09,106,6.5,386,"Five ordinary people needed a miracle. Then one night, Faye Riley left the window open.","1987-12-18","[35, 10751, 878, 14]","PG",1,"Jessica Tandy"
"702",10780,"Overboard",26713187,1880006,"en",10.657,106,6.8,461,"","1987-12-16","[35, 10749]","PG",2,"Kurt Russell"
"703",2614,"Innerspace",25893810,27000000,"en",8.293,120,6.8,653,"This summer take a trip you'll never forget.","1987-06-30","[28, 35, 878]","PG",2,"Dennis Quaid"
"704",746,"The Last Emperor",43984230,23000000,"en",9.81,163,7.6,805,"He was the Lord of Ten Thousand Years, the absolute monarch of China. He was born to rule a world of ancient tradition. Nothing prepared him for our world of change.","1987-10-21","[18, 36]","PG-13",2,"Peter O'Toole"
"705",9003,"Hellraiser",14564027,1000000,"en",11.096,94,7,1105,"He'll tear your soul apart.","1987-09-11","[27]","R",1,"Clare Higgins"
"706",11879,"Near Dark",0,5000000,"en",7.269,95,6.8,283,"In one hot hungry kiss, he gave her everlasting love. She gave him everlasting life.","1987-10-02","[27]","R",1,"Jenny Wright"
"707",765,"Evil Dead II",5923044,3600000,"en",12.59,84,7.6,1558,"The Sequel To The Ultimate Experience In Grueling Terror","1987-03-13","[35, 14, 27]","R",0,"Sarah Berry"
"708",11584,"Roxanne",40050884,0,"en",7.318,107,6.4,333,"Roxanne dreamed of a handsome, intelligent, romantic man. C.D. Bales is two out of three… but looks aren't everything!","1987-06-19","[35, 10749]","PG",1,"Daryl Hannah"
"709",13446,"Withnail & I",1544889,0,"en",7.307,108,7.5,290,"If you don't remember the 60s don't worry, neither can they.","1987-06-19","[35, 18]","R",2,"Paul McGann"
"710",12154,"3 Men and a Baby",242780960,11000000,"en",7.905,102,6,544,"They changed her diapers. She changed their lives.","1987-11-27","[10751, 35]","PG",2,"Steve Guttenberg"
"711",8989,"Harry and the Hendersons",49998613,0,"en",7.831,110,5.8,347,"When You Can't Believe Your Eyes, Trust Your Heart.","1987-06-05","[35, 14, 10751]","PG",1,"Melinda Dillon"
"712",10023,"Dragnet",66673516,20000000,"en",6.787,106,6,246,"""Just The Facts.""","1987-06-25","[28, 35, 80]","PG-13",2,"Tom Hanks"
"713",30890,"Radio Days",0,16000000,"en",6.869,90,7.2,282,"","1987-01-30","[35, 18, 10402]","",1,"Mia Farrow"
"714",10019,"Mannequin",42721196,6000000,"en",9.219,89,5.7,243,"Just because Jonathan's fallen in love with a piece of wood, it doesn't make him a dummy.","1987-02-13","[14, 35, 10749]","PG",1,"Kim Cattrall"
"715",2039,"Moonstruck",80640528,0,"en",7.989,102,6.8,417,"Life. Family. Love.","1987-12-18","[35, 18, 10749]","PG",2,"Nicolas Cage"
"716",21521,"Project A 2",0,0,"cn",9.12,101,7,101,"This A Is For Action!","1987-08-19","[28, 35]","PG-13",1,"Maggie Cheung"
"717",1547,"The Lost Boys",32222567,8500000,"en",12.775,97,6.9,1018,"Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.","1987-07-31","[35, 27]","R",2,"Corey Haim"
"718",6917,"The Gate",0,2500000,"en",6.357,85,6,164,"Pray it's not too late.","1987-04-21","[14, 27]","PG-13",1,"Christa Denton"
"719",8852,"Prince of Darkness",14182492,3000000,"en",7.376,101,6.8,432,"Before man walked the earth...it slept for centuries. It is evil. It is real. It is awakening.","1987-10-23","[27]","",1,"Lisa Blount"
"720",14367,"Adventures in Babysitting",34368475,0,"en",7.369,102,6.8,315,"She thought babysitting was easy money - until she started hanging out with the Andersons.","1987-07-01","[35]","PG-13",1,"Maia Brewton"
"721",8392,"My Neighbor Totoro",0,0,"ja",30.063,86,8.1,4029,"","1988-04-16","[16, 14, 10751]","PG",2,"Hitoshi Takagi"
"722",562,"Die Hard",140767956,28000000,"en",20.439,131,7.7,6926,"40 Stories. Twelve Terrorists. One Cop.","1988-07-15","[28, 53]","R",1,"Bonnie Bedelia"
"723",4011,"Beetlejuice",73326666,15000000,"en",23.315,92,7.3,3598,"He's guaranteed to put some life in your afterlife.","1988-02-29","[35, 14]","PG",1,"Geena Davis"
"724",11216,"Cinema Paradiso",11990401,0,"it",12.871,124,8.4,2083,"A celebration of youth, friendship, and the everlasting magic of the movies.","1988-11-17","[18, 10749]","R",2,"Jacques Perrin"
"725",1370,"Rambo III",189015611,63000000,"en",13.214,102,5.9,1607,"The first was for himself. The second for his country. This time it's to save his friend.","1988-05-24","[28, 12, 53, 10752]","R",2,"Richard Crenna"
"726",856,"Who Framed Roger Rabbit",329803958,70000000,"en",16.673,104,7.4,3318,"It's the story of a man, a woman, and a rabbit in a triangle of trouble.","1988-06-21","[16, 35, 80, 14, 10751]","PG",2,"Christopher Lloyd"
"727",12233,"Oliver & Company",74151346,31000000,"en",10.118,74,6.7,930,"The first Disney movie with attitude.","1988-11-18","[16, 35, 10751]","G",2,"Billy Joel"
"728",149,"Akira",0,10000000,"ja",14.566,124,7.9,1934,"Neo-Tokyo is about to E.X.P.L.O.D.E.","1988-07-16","[16, 878]","R",0,"Nozomu Sasaki"
"729",9602,"Coming to America",288752301,39000000,"en",13.455,116,6.7,2142,"The four funniest men in America are Eddie Murphy.","1988-06-29","[35, 10749]","R",2,"Arsenio Hall"
"730",11690,"Bloodsport",0,10000000,"en",10.876,92,6.8,802,"The true story of an American ninja.","1988-02-26","[28]","R",2,"Bolo Yeung"
"731",3525,"Working Girl",103173635,28000000,"en",9.183,114,6.6,493,"For anyone who's ever won. For anyone who's ever lost. And for everyone who's still in there trying.","1988-12-20","[35, 10749]","R",1,"Melanie Griffith"
"732",9647,"Scrooged",60328558,32000000,"en",8.876,101,6.9,800,"The spirits will move you in odd and hysterical ways.","1988-11-22","[35, 18, 14]","PG-13",1,"Karen Allen"
"733",12144,"The Land Before Time",84460846,12300000,"en",13.832,69,7,1599,"A new adventure is born.","1988-11-18","[16, 12, 10751]","G",1,"Candace Hutson"
"734",8337,"They Live",13008928,4000000,"en",11.772,94,7.2,1287,"You see them on the street. You watch them on TV. You might even vote for one this fall. You think they're people just like you. You're wrong. Dead wrong.","1988-11-23","[28, 878]","R",2,"Keith David"
"735",37136,"The Naked Gun: From the Files of Police Squad!",78756177,12000000,"en",14.071,85,7.2,2047,"The Villain. Even Mother Teresa wanted him dead.","1988-12-02","[35, 80]","PG-13",1,"Priscilla Presley"
"736",847,"Willow",57269863,35000000,"en",10.64,126,7,964,"Adventure doesn't come any bigger than this.","1988-05-01","[28, 12, 14]","PG",2,"Val Kilmer"
"737",175,"The Big Blue",0,14390509,"fr",8.468,168,7.6,801,"Danger...Like Passion...Runs Deep","1988-05-11","[12, 18, 10749]","PG-13",2,"Jean Reno"
"738",7520,"Cocktail",171504781,20000000,"en",10.445,104,6,735,"When he pours, he reigns.","1988-07-29","[35, 18, 10749]","R",2,"Bryan Brown"
"739",380,"Rain Man",354825435,25000000,"en",16.019,134,7.7,3626,"A journey through understanding and fellowship.","1988-12-11","[18]","R",2,"Tom Cruise"
"740",9604,"Red Heat",34994648,29000000,"en",7.843,104,6,738,"Moscow's toughest detective. Chicago's craziest cop. There's only one thing worse than making them mad. Making them partners.","1988-06-17","[28, 80]","R",2,"James Belushi"
"741",10281,"Friday the 13th Part VII: The New Blood",19170001,2800000,"en",9.005,88,5.3,466,"Jason is back, but this time someone's waiting!","1988-05-13","[27, 53]","R",1,"Lar Park Lincoln"
"742",9064,"Hellbound: Hellraiser II",12090735,3000000,"en",10.843,97,6.3,483,"Time to play.","1988-12-23","[27, 53]","R",1,"Clare Higgins"
"743",10585,"Child's Play",44196684,9000000,"en",11.262,87,6.5,1446,"Something's moved in with the Barclay family, and so has terror.","1988-11-08","[27]","R",2,"Chris Sarandon"
"744",11967,"Young Guns",44726644,13000000,"en",9.136,107,6.7,485,"Six reasons why the west was wild.","1988-08-12","[28, 12, 80, 18, 37]","R",2,"Kiefer Sutherland"
