"","id","film","popularity","vote.average","vote.count","release.date","gender","year","gen1","genreF","pop1","name"
"803",581,"Dances with Wolves",16.826,7.8,2313,"1990-11-09",1,"1990","gm2","12",2.82292530912862,"Adventure"
"804",162,"Edward Scissorhands",15.32,7.7,8357,"1990-12-05",1,"1990","gm2","18",2.72915916431245,"Drama"
"805",861,"Total Recall",13.317,7.2,3262,"1990-06-01",1,"1990","gm2","28",2.58904141452001,"Action"
"806",169,"Predator 2",14.991,6,1526,"1990-11-20",2,"1990","gm2","28",2.70745002103018,"Action"
"807",114,"Pretty Woman",18.298,7.3,4370,"1990-03-23",1,"1990","gm2","35",2.90679176425734,"Comedy"
"808",1669,"The Hunt for Red October",30.314,7.4,1754,"1990-03-02",2,"1990","gm2","28",3.41160965200946,"Action"
"809",1573,"Die Hard 2",19.02,6.8,3348,"1990-07-02",1,"1990","gm2","28",2.94549105711724,"Action"
"810",53932,"The Ages of Lulu",11.121,5.8,66,"1990-12-13",2,"1990","gm2","18",2.4088352128367,"Drama"
"811",251,"Ghost",15.586,7.1,3213,"1990-07-12",1,"1990","gm2","18",2.74637307542137,"Drama"
"812",530,"A Grand Day Out",11.097,7.4,422,"1990-05-18",2,"1990","gm2","12",2.40667480151843,"Adventure"
"813",1700,"Misery",12.983,7.7,2499,"1990-11-30",1,"1990","gm2","18",2.56364080937812,"Drama"
"814",928,"Gremlins 2: The New Batch",10.741,6.4,1437,"1990-06-15",1,"1990","gm2","35",2.37406819461591,"Comedy"
"815",5549,"RoboCop 2",11.909,5.9,933,"1990-06-22",1,"1990","gm2","28",2.47729441678586,"Action"
"816",196,"Back to the Future Part III",14.405,7.4,6259,"1990-05-25",2,"1990","gm2","12",2.66757536853649,"Adventure"
"817",1498,"Teenage Mutant Ninja Turtles",10.367,6.6,934,"1990-03-30",2,"1990","gm2","28",2.33862768434098,"Action"
"818",9768,"Cry-Baby",9.692,6.4,857,"1990-04-05",1,"1990","gm2","35",2.27130080295428,"Comedy"
"819",9322,"La Femme Nikita",7.775,7.2,1075,"1990-02-21",2,"1990","gm2","28",2.0509134580653,"Action"
"820",2119,"Days of Thunder",11.877,6.1,715,"1990-06-27",2,"1990","gm2","12",2.4746037567921,"Adventure"
"821",483,"Wild at Heart",8.234,7.1,767,"1990-08-17",1,"1990","gm2","35",2.10827192334771,"Comedy"
"822",39100,"Dragon Ball Z: The World's Strongest",10.031,6.2,241,"1990-03-10",1,"1990","gm2","28",2.30568029790135,"Action"
"823",11092,"Presumed Innocent",8.779,6.8,314,"1990-07-26",2,"1990","gm2","53",2.17236250594407,"Thriller"
"824",1375,"Rocky V",13.632,5.6,1721,"1990-11-16",1,"1990","gm2","18",2.61241997008696,"Drama"
"825",11186,"Child's Play 2",10.024,6,822,"1990-11-09",2,"1990","gm2","18",2.30498221759377,"Drama"
"826",11856,"Air America",8.895,5.6,296,"1990-08-10",2,"1990","gm2","28",2.1854893211178,"Action"
"827",8592,"Dick Tracy",9.599,6.1,485,"1990-04-05",1,"1990","gm2","12",2.2616589263814,"Adventure"
"828",25831,"The Prince and the Pauper",8.506,6.5,117,"1990-11-16",2,"1990","gm2","16",2.14077179683144,"Animation"
"829",9556,"Darkman",10.789,6.4,674,"1990-08-24",1,"1990","gm2","28",2.3785270965692,"Action"
"830",34636,"The NeverEnding Story II: The Next Chapter",7.952,5.5,430,"1990-10-24",2,"1990","gm2","12",2.07342346935427,"Adventure"
"831",19185,"Night of the Living Dead",7.32,6.7,427,"1990-10-18",2,"1990","gm2","27",1.99061032797322,"Horror"
"832",10166,"The Witches",8.662,6.6,511,"1990-05-25",1,"1990","gm2","12",2.15894564279243,"Adventure"
"833",11595,"Another 48 Hrs.",8.069,6,406,"1990-06-08",2,"1990","gm2","28",2.08802955886637,"Action"
"834",1551,"Flatliners",8.845,6.4,855,"1990-08-10",1,"1990","gm2","18",2.17985232761175,"Drama"
"835",9399,"Lionheart",8.724,6.1,400,"1990-06-07",2,"1990","gm2","28",2.16607784833938,"Action"
"836",25018,"Leatherface: The Texas Chainsaw Massacre III",7.786,5.3,210,"1990-01-12",2,"1990","gm2","27",2.05232724918826,"Horror"
"837",9356,"Look Who's Talking Too",8.889,5.2,773,"1990-12-14",1,"1990","gm2","10749",2.18481455725954,"Romance"
"838",71805,"Shipwrecked",8.834,6.7,25,"1990-10-03",2,"1990","gm2","12",2.17860791317433,"Adventure"
"839",9558,"King of New York",7.441,6.7,255,"1990-07-18",2,"1990","gm2","80",2.00700524841512,"Crime"
"840",11005,"Awakenings",11.851,7.8,1313,"1990-12-04",2,"1990","gm2","18",2.47241225220631,"Drama"
"841",280,"Terminator 2: Judgment Day",29.051,8,7655,"1991-07-03",1,"1991","gm2","28",3.36905290611337,"Action"
"842",10020,"Beauty and the Beast",26.606,7.7,6468,"1991-11-13",2,"1991","gm2","16",3.28113675426171,"Animation"
"843",2907,"The Addams Family",16.582,7,2583,"1991-11-22",1,"1991","gm2","35",2.80831776969403,"Comedy"
"844",10975,"Operation Condor",9.433,7.2,219,"1991-02-07",1,"1991","gm2","28",2.24421417966772,"Action"
"845",2924,"Backdraft",13.74,6.6,735,"1991-05-24",2,"1991","gm2","80",2.6203112867942,"Crime"
"846",15080,"Only Yesterday",9.201,7.3,393,"1991-07-20",2,"1991","gm2","16",2.21931217380022,"Animation"
"847",9594,"Double Impact",7.355,5.6,449,"1991-07-31",2,"1991","gm2","28",1.9953803540534,"Action"
"848",8010,"Highlander 2: The Quickening",8.657,4.6,424,"1991-10-11",2,"1991","gm2","14",2.15836824223364,"Fantasy"
"849",1089,"Point Break",12.302,7.1,1865,"1991-07-12",2,"1991","gm2","28",2.50976185078618,"Action"
"850",50270,"Paprika",10.924,6,84,"1991-02-13",2,"1991","gm2","18",2.39096220361146,"Drama"
"851",650,"Boyz n the Hood",10.276,7.5,806,"1991-07-12",2,"1991","gm2","18",2.32981107924764,"Drama"
"852",468,"My Own Private Idaho",8.587,7.1,541,"1991-02-01",2,"1991","gm2","18",2.15024943169035,"Drama"
"853",1649,"Bill & Ted's Bogus Journey",9.33,6.2,567,"1991-07-19",2,"1991","gm2","12",2.23323501485925,"Adventure"
"854",11187,"Child's Play 3",9.713,5.7,709,"1991-08-30",1,"1991","gm2","28",2.27346519442019,"Action"
"855",53896,"Close My Eyes",7.513,6.3,29,"1991-11-22",2,"1991","gm2","18",2.01663485338702,"Drama"
"856",11284,"Freddy's Dead: The Final Nightmare",10.276,5.2,641,"1991-09-05",1,"1991","gm2","27",2.32981107924764,"Horror"
"857",1541,"Thelma & Louise",13.958,7.5,1720,"1991-05-24",1,"1991","gm2","12",2.63605282059496,"Adventure"
"858",37137,"The Naked Gun 2Â½: The Smell of Fear",14.041,6.8,1158,"1991-06-28",1,"1991","gm2","35",2.64198162113251,"Comedy"
"859",1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",10.502,6,568,"1991-03-22",2,"1991","gm2","28",2.35156571521567,"Action"
"860",2742,"Naked Lunch",7.923,7.1,480,"1991-12-27",1,"1991","gm2","80",2.0697699219831,"Crime"
"861",9595,"Hot Shots!",13.166,6.5,1123,"1991-07-31",2,"1991","gm2","28",2.57763774904568,"Action"
"862",820,"JFK",13.036,7.7,1056,"1991-12-20",2,"1991","gm2","18",2.56771476097532,"Drama"
"863",1406,"City Slickers",8.091,6.4,418,"1991-06-07",2,"1991","gm2","35",2.0907523328257,"Comedy"
"864",892,"Delicatessen",7.616,7.4,693,"1991-04-17",1,"1991","gm2","35",2.03025129748906,"Comedy"
"865",10404,"Raise the Red Lantern",7.118,8,324,"1991-12-20",2,"1991","gm2","18",1.962626787088,"Drama"
"866",1633,"Fried Green Tomatoes",8.139,7.7,716,"1991-12-27",NA,"1991","gm2","18",2.0966673223449,"Drama"
"867",12227,"White Fang",6.444,6.5,308,"1991-01-18",2,"1991","gm2","28",1.86314946531473,"Action"
"868",8367,"Robin Hood: Prince of Thieves",11.992,6.8,1881,"1991-06-14",2,"1991","gm2","12",2.4842397608003,"Adventure"
"869",1600,"The Double Life of VÃ©ronique",7.592,7.7,326,"1991-05-15",1,"1991","gm2","18",2.02709506130763,"Drama"
"870",9319,"The Last Boy Scout",12.417,6.6,953,"1991-12-11",2,"1991","gm2","28",2.5190665014347,"Action"
"871",4032,"My Girl",9.294,7.1,996,"1991-11-27",2,"1991","gm2","35",2.22936903066279,"Comedy"
"872",290,"Barton Fink",9.738,7.5,897,"1991-08-01",2,"1991","gm2","35",2.27603575776051,"Comedy"
"873",24752,"Dragon Ball Z: Cooler's Revenge",9.564,6.7,293,"1991-07-20",2,"1991","gm2","28",2.25800604959608,"Action"
"874",13122,"The People Under the Stairs",7.607,6.4,295,"1991-11-01",2,"1991","gm2","35",2.02906887601516,"Comedy"
"875",1598,"Cape Fear",13.882,7.2,1686,"1991-11-15",2,"1991","gm2","53",2.63059303691739,"Thriller"
"876",13888,"Return to the Blue Lagoon",7.485,5.7,405,"1991-08-02",NA,"1991","gm2","12",2.01290101787159,"Adventure"
"877",39102,"Dragon Ball Z: Lord Slug",8.274,6.1,247,"1991-03-19",NA,"1991","gm2","28",2.11311806803922,"Action"
"878",11846,"Father of the Bride",7.596,6.4,737,"1991-12-20",1,"1991","gm2","35",2.02762179295004,"Comedy"
"879",10379,"Drop Dead Fred",7.702,6.1,196,"1991-04-19",2,"1991","gm2","35",2.04148003539272,"Comedy"
"880",10617,"Once Upon a Time in China",9.313,7.3,192,"1991-08-15",2,"1991","gm2","28",2.23141127353952,"Action"
"881",812,"Aladdin",32.041,7.6,7447,"1992-11-25",2,"1992","gm2","12",3.46701633269937,"Adventure"
"882",500,"Reservoir Dogs",17.401,8.2,8603,"1992-09-02",2,"1992","gm2","80",2.85652767583344,"Crime"
"883",364,"Batman Returns",19.126,6.8,3712,"1992-06-19",2,"1992","gm2","28",2.95104866592735,"Action"
"884",8077,"AlienÂ³",19.533,6.3,3186,"1992-05-22",2,"1992","gm2","28",2.97210534292283,"Action"
"885",11621,"Porco Rosso",11.082,7.8,1458,"1992-07-18",0,"1992","gm2","12",2.40532217044516,"Adventure"
"886",402,"Basic Instinct",15.301,6.7,1823,"1992-03-20",1,"1992","gm2","9648",2.72791818573968,"Mystery"
"887",6114,"Dracula",14.398,7.4,2682,"1992-11-13",1,"1992","gm2","27",2.66708930804711,"Horror"
"888",772,"Home Alone 2: Lost in New York",18.835,6.5,5684,"1992-11-19",2,"1992","gm2","35",2.935716841144,"Comedy"
"889",9529,"Candyman",10.677,6.4,630,"1992-09-11",2,"1992","gm2","18",2.36809189519617,"Drama"
"890",33,"Unforgiven",17.795,7.9,2237,"1992-08-07",2,"1992","gm2","37",2.87891751896216,"Western"
"891",39104,"Dragon Ball Z: Super Android 13!",9.855,6.6,241,"1992-07-11",2,"1992","gm2","28",2.28797894060468,"Action"
"892",881,"A Few Good Men",14.825,7.4,1827,"1992-12-11",2,"1992","gm2","18",2.69631494488379,"Drama"
"893",1923,"Twin Peaks: Fire Walk with Me",10.68,7.3,989,"1992-06-03",2,"1992","gm2","18",2.36837283353205,"Drama"
"894",11806,"Beethoven",10.342,5.7,1156,"1992-04-03",1,"1992","gm2","35",2.33621327397403,"Comedy"
"895",13225,"FernGully: The Last Rainforest",9.251,6.4,342,"1992-04-10",1,"1992","gm2","14",2.22473165378918,"Fantasy"
"896",293,"A River Runs Through It",8.506,7.2,538,"1992-10-09",2,"1992","gm2","18",2.14077179683144,"Drama"
"897",10497,"Bitter Moon",10.475,7.1,292,"1992-09-02",1,"1992","gm2","53",2.3489914658082,"Thriller"
"898",10538,"Passenger 57",8.148,5.8,498,"1992-11-06",2,"1992","gm2","28",2.09777249836456,"Action"
"899",9869,"Patriot Games",10.533,6.6,841,"1992-06-04",1,"1992","gm2","28",2.3545131858544,"Action"
"900",1883,"Malcolm X",10.452,7.5,798,"1992-11-18",1,"1992","gm2","18",2.34679334765837,"Drama"
"901",2322,"Sneakers",8.511,6.9,502,"1992-09-09",2,"1992","gm2","35",2.14135944449482,"Comedy"
"902",9504,"Glengarry Glen Ross",8.736,7.5,618,"1992-09-15",2,"1992","gm2","80",2.16745241900255,"Crime"
"903",8872,"Wayne's World",12.792,6.6,1327,"1992-02-14",2,"1992","gm2","35",2.54881997553165,"Comedy"
"904",2005,"Sister Act",11.502,6.7,1847,"1992-05-28",1,"1992","gm2","35",2.44252093329156,"Comedy"
"905",9361,"The Last of the Mohicans",11.102,7.3,1614,"1992-09-25",1,"1992","gm2","28",2.40712527226797,"Action"
"906",619,"The Bodyguard",15.527,6.5,1525,"1992-11-25",2,"1992","gm2","28",2.74258044399903,"Action"
"907",10437,"The Muppet Christmas Carol",7.745,7.4,507,"1992-12-10",2,"1992","gm2","10402",2.04704747386883,"Music"
"908",16562,"The Cutting Edge",8.799,6.8,134,"1992-03-27",1,"1992","gm2","35",2.17463807866342,"Comedy"
"909",9475,"Scent of a Woman",9.847,7.7,1599,"1992-12-23",2,"1992","gm2","18",2.28716684026567,"Drama"
"910",11782,"Hard Boiled",8.41,7.6,344,"1992-04-16",2,"1992","gm2","28",2.12942147398486,"Action"
"911",9876,"Stop! Or My Mom Will Shoot",7.237,5,499,"1992-02-21",1,"1992","gm2","28",1.97920675588399,"Action"
"912",8845,"Under Siege",9.445,6.2,753,"1992-10-08",2,"1992","gm2","28",2.24548550095347,"Action"
"913",11287,"A League of Their Own",9.117,7.1,746,"1992-07-01",1,"1992","gm2","35",2.21014080260277,"Comedy"
"914",10206,"Buffy the Vampire Slayer",9.039,5.5,414,"1992-07-24",2,"1992","gm2","28",2.20154854881627,"Action"
"915",9374,"Death Becomes Her",9.823,6.7,1386,"1992-07-30",2,"1992","gm2","35",2.28472657469273,"Comedy"
"916",11012,"Damage",7.216,6.6,187,"1992-12-02",1,"1992","gm2","18",1.97630078276032,"Drama"
"917",11428,"Sleepwalkers",7.628,5.5,222,"1992-04-10",2,"1992","gm2","14",2.03182568773817,"Fantasy"
"918",10995,"The Lover",8.052,6.6,261,"1992-02-22",2,"1992","gm2","18",2.08592050777755,"Drama"
"919",10618,"Once Upon a Time in China II",8.862,7.3,114,"1992-08-15",1,"1992","gm2","28",2.1817724727773,"Action"
"920",424,"Schindler's List",19.082,8.6,9191,"1993-11-30",2,"1993","gm2","18",2.94874548232965,"Drama"
"921",329,"Jurassic Park",14.221,7.9,10172,"1993-06-11",1,"1993","gm2","12",2.65471974539056,"Adventure"
"922",2758,"Addams Family Values",20.045,6.7,1488,"1993-11-19",2,"1993","gm2","35",2.99797974609447,"Comedy"
"923",34433,"Dragon Ball Z: Broly â The Legendary Super Saiyan",14.418,7.2,423,"1993-03-06",2,"1993","gm2","12",2.66847742598239,"Adventure"
"924",9479,"The Nightmare Before Christmas",13.965,7.8,5438,"1993-10-09",2,"1993","gm2","16",2.63655419939714,"Animation"
"925",9255,"Hot Shots! Part Deux",9.685,6.4,938,"1993-05-21",2,"1993","gm2","28",2.27057829685896,"Action"
"926",5503,"The Fugitive",15.672,7.4,2373,"1993-08-06",2,"1993","gm2","12",2.75187568064224,"Adventure"
"927",788,"Mrs. Doubtfire",14.582,7.2,3748,"1993-11-24",1,"1993","gm2","35",2.67978789138424,"Comedy"
"928",10439,"Hocus Pocus",8.244,6.9,1317,"1993-07-16",1,"1993","gm2","35",2.10948566302821,"Comedy"
"929",137,"Groundhog Day",14.576,7.5,4556,"1993-02-11",1,"1993","gm2","35",2.6793763405176,"Comedy"
"930",2019,"Hard Target",11.171,6.2,495,"1993-08-20",2,"1993","gm2","28",2.41332113458871,"Action"
"931",9739,"Demolition Man",12.205,6.5,1961,"1993-10-08",2,"1993","gm2","80",2.50184570384492,"Crime"
"932",12139,"Dennis the Menace",9.174,5.6,785,"1993-06-23",2,"1993","gm2","35",2.21637339617498,"Comedy"
"933",1587,"What's Eating Gilbert Grape",15.531,7.6,2178,"1993-12-17",2,"1993","gm2","18",2.74283802658787,"Drama"
"934",867,"Sliver",8.152,5.3,296,"1993-05-21",2,"1993","gm2","18",2.09826329592042,"Drama"
"935",9350,"Cliffhanger",13.407,6.3,1221,"1993-05-28",2,"1993","gm2","28",2.59577695861942,"Action"
"936",10057,"The Three Musketeers",8.277,6.3,472,"1993-11-11",2,"1993","gm2","28",2.11348058390326,"Action"
"937",9386,"In the Line of Fire",8.832,6.9,771,"1993-07-08",1,"1993","gm2","28",2.17838148953474,"Action"
"938",9612,"Coneheads",9.51,5.1,475,"1993-07-23",2,"1993","gm2","35",2.2523438765573,"Comedy"
"939",21057,"Ocean Waves",8.277,6.3,221,"1993-05-05",2,"1993","gm2","16",2.11348058390326,"Animation"
"940",6279,"Sister Act 2: Back in the Habit",10.605,6.3,997,"1993-12-09",1,"1993","gm2","35",2.36132558801665,"Comedy"
"941",713,"The Piano",8.616,7.4,676,"1993-05-19",2,"1993","gm2","18",2.15362093985409,"Drama"
"942",7007,"Rising Sun",9.455,6.1,389,"1993-07-30",2,"1993","gm2","28",2.24654370211042,"Action"
"943",8005,"Robin Hood: Men in Tights",12.776,6.6,1170,"1993-07-28",2,"1993","gm2","35",2.54756841091271,"Comedy"
"944",4478,"Indecent Proposal",7.874,6.1,693,"1993-04-07",1,"1993","gm2","18",2.06356619252155,"Drama"
"945",6878,"Homeward Bound: The Incredible Journey",7.111,6.7,496,"1993-02-03",1,"1993","gm2","12",1.96164288090138,"Adventure"
"946",108,"Three Colors: Blue",9.367,7.8,760,"1993-01-10",0,"1993","gm2","18",2.23719287422699,"Drama"
"947",5550,"RoboCop 3",8.243,4.6,616,"1993-04-17",1,"1993","gm2","28",2.10936435533109,"Action"
"948",11236,"The Secret Garden",8.171,7.3,496,"1993-08-13",2,"1993","gm2","18",2.10059130040257,"Drama"
"949",9593,"Last Action Hero",11.275,6.3,1449,"1993-06-18",2,"1993","gm2","12",2.42258788538874,"Adventure"
"950",1499,"Teenage Mutant Ninja Turtles III",10.276,5.2,399,"1993-03-17",1,"1993","gm2","28",2.32981107924764,"Action"
"951",864,"Cool Runnings",9.681,7,1096,"1993-09-30",2,"1993","gm2","35",2.27016520173793,"Comedy"
"952",39105,"Dragon Ball Z: Bojack Unbound",10.101,6.7,252,"1993-07-10",2,"1993","gm2","28",2.31263442884705,"Action"
"953",11074,"Striking Distance",7.876,5.8,424,"1993-09-17",1,"1993","gm2","28",2.06382016077688,"Action"
"954",4104,"Benny & Joon",7.015,7.1,444,"1993-04-16",1,"1993","gm2","35",1.94805071355442,"Comedy"
"955",10438,"Beethoven's 2nd",9,5.2,510,"1993-12-14",1,"1993","gm2","35",2.19722457733622,"Comedy"
"956",1634,"Free Willy",8.679,6.1,1004,"1993-07-16",1,"1993","gm2","12",2.16090631466211,"Adventure"
"957",9607,"Super Mario Bros.",8.095,4.2,602,"1993-05-28",2,"1993","gm2","12",2.0912465871296,"Adventure"
"958",319,"True Romance",13.777,7.6,1475,"1993-09-09",1,"1993","gm2","28",2.62300053506246,"Action"
"959",11041,"The Beverly Hillbillies",7.963,5.4,218,"1993-10-15",2,"1993","gm2","35",2.07480581327531,"Comedy"
"960",278,"The Shawshank Redemption",33.378,8.7,15112,"1994-09-23",2,"1994","gm2","80",3.50789700032121,"Crime"
"961",680,"Pulp Fiction",28.266,8.5,17614,"1994-09-10",2,"1994","gm2","80",3.34165966894596,"Crime"
"962",8587,"The Lion King",24.596,8.3,11732,"1994-05-07",2,"1994","gm2","16",3.20258382809122,"Animation"
"963",13,"Forrest Gump",24.907,8.4,16998,"1994-07-06",1,"1994","gm2","35",3.21514888846057,"Comedy"
"964",854,"The Mask",27.016,6.8,6117,"1994-07-29",1,"1994","gm2","10749",3.29642928308327,"Romance"
"965",101,"LÃ©on: The Professional",26.868,8.3,8832,"1994-09-14",1,"1994","gm2","80",3.29093598740462,"Crime"
"966",11104,"Chungking Express",10.372,8.1,598,"1994-07-14",2,"1994","gm2","18",2.33910986767642,"Drama"
"967",15969,"The Return of Jafar",10.574,5.8,1115,"1994-12-15",1,"1994","gm2","12",2.35839815781326,"Adventure"
"968",36955,"True Lies",15.183,6.9,2250,"1994-07-15",1,"1994","gm2","28",2.72017638090005,"Action"
"969",110,"Three Colors: Red",9.294,8.1,607,"1994-05-27",2,"1994","gm2","18",2.22936903066279,"Drama"
"970",8467,"Dumb and Dumber",15.966,6.5,3802,"1994-12-16",2,"1994","gm2","35",2.77046146122361,"Comedy"
"971",1637,"Speed",13.309,7,3495,"1994-06-09",2,"1994","gm2","28",2.58844049810442,"Action"
"972",6280,"Junior",8.321,5,815,"1994-11-22",2,"1994","gm2","35",2.11878243991829,"Comedy"
"973",11667,"Street Fighter",10.248,4.3,757,"1994-12-23",2,"1994","gm2","28",2.32708256459443,"Action"
"974",44251,"Dragon Ball Z: Broly â Second Coming",11.036,6.5,318,"1994-03-12",2,"1994","gm2","28",2.40116265635504,"Action"
"975",4476,"Legends of the Fall",13.958,7.4,1309,"1994-12-16",2,"1994","gm2","12",2.63605282059496,"Adventure"
"976",12207,"The Legend of Drunken Master",9.973,7.3,439,"1994-02-03",1,"1994","gm2","28",2.29988144141973,"Action"
"977",3036,"Frankenstein",9.06,6.3,660,"1994-11-04",2,"1994","gm2","18",2.20386912005489,"Drama"
"978",712,"Four Weddings and a Funeral",12.323,6.7,1493,"1994-03-09",1,"1994","gm2","35",2.51146743495599,"Comedy"
"979",3049,"Ace Ventura: Pet Detective",16.617,6.5,3522,"1994-02-04",1,"1994","gm2","35",2.81042626771908,"Comedy"
"980",11596,"New Nightmare",11.455,6.5,697,"1994-10-13",2,"1994","gm2","14",2.43842631590546,"Fantasy"
"981",9587,"Little Women",9.768,7.2,601,"1994-12-21",1,"1994","gm2","18",2.2791117368084,"Drama"
"982",36593,"Naked Gun 33â: The Final Insult",13.062,6.5,1104,"1994-03-18",1,"1994","gm2","35",2.56970725148047,"Comedy"
"983",888,"The Flintstones",10.195,5.2,1440,"1994-05-26",1,"1994","gm2","35",2.32189740402642,"Comedy"
"984",10395,"Wolf",9.521,6.1,492,"1994-06-17",2,"1994","gm2","18",2.25349988530355,"Drama"
"985",628,"Interview with the Vampire",16.291,7.3,3336,"1994-11-11",2,"1994","gm2","27",2.79061280808403,"Horror"
"986",27066,"The Voyeur",9.941,4.4,82,"1994-01-27",2,"1994","gm2","18",2.29666761923001,"Drama"
"987",11011,"RiÂ¢hie RiÂ¢h",6.815,5.6,1207,"1994-12-19",2,"1994","gm2","35",1.9191260651485,"Comedy"
"988",306,"Beverly Hills Cop III",9.52,5.8,930,"1994-05-24",2,"1994","gm2","28",2.25339484880327,"Action"
"989",11164,"D2: The Mighty Ducks",8.328,5.9,289,"1994-03-25",1,"1994","gm2","28",2.11962333131267,"Action"
"990",10731,"The Client",7.481,6.6,577,"1994-07-20",2,"1994","gm2","18",2.01236647289027,"Drama"
"991",1909,"Don Juan DeMarco",7.153,6.4,406,"1994-10-12",2,"1994","gm2","35",1.96753184912625,"Comedy"
"992",22586,"The Swan Princess",8.385,6.6,595,"1994-11-18",2,"1994","gm2","12",2.12644439527517,"Adventure"
"993",2164,"Stargate",15.493,6.9,1862,"1994-10-27",2,"1994","gm2","28",2.74038830901415,"Action"
"994",10897,"The Little Rascals",7.327,6.4,562,"1994-08-05",2,"1994","gm2","10749",1.99156615517783,"Romance"
"995",241,"Natural Born Killers",13.778,7.1,1888,"1994-08-25",1,"1994","gm2","80",2.623073117171,"Crime"
